series_name,country_name,category,income_group_numeric,value,year,lag3,lag5,rolling3,rolling5,growth_rate
Number of maternal deaths,Indonesia,Health Outcomes,2,229.75,2016,237.37725,212.6013216166874,214.31539474500002,217.78251550250002,0.10847027528418396
Number of maternal deaths,Indonesia,Health Outcomes,2,235.0,2017,205.92856044500002,208.5891432775,224.00587459666667,223.06468684700002,0.02285092491838947
Number of maternal deaths,Indonesia,Health Outcomes,2,209.37949999999998,2018,207.26762379000002,237.37725,224.70983333333334,217.46513684700002,-0.1090234042553192
Number of maternal deaths,Indonesia,Health Outcomes,2,159.00986380737052,2019,229.75,205.92856044500002,201.12978793579018,208.0813975194741,-0.2405662263623204
Number of maternal deaths,Indonesia,Health Outcomes,2,235.9845,2020,235.0,207.26762379000002,201.45795460245685,213.8247727614741,0.48408717767269427
Number of maternal deaths,Indonesia,Health Outcomes,2,66.072,2021,209.37949999999998,229.75,153.68878793579017,181.08917276147412,-0.7200155094932083
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.305,2002,103.84165025294116,101.94173695333333,0.305,0.305,0.0
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,234.75,2003,103.84165025294116,101.94173695333333,117.5275,117.5275,768.672131147541
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.413,2004,103.84165025294116,101.94173695333333,78.48933333333333,78.48933333333333,-0.9982406815761449
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.448,2005,0.305,101.94173695333333,78.53699999999999,58.979,0.0847457627118644
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.295,2006,234.75,101.94173695333333,0.3853333333333333,47.242200000000004,-0.3415178571428572
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,237.0119942425,2007,0.413,0.305,79.2516647475,94.5835988485,802.4304889576272
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.67,2008,0.448,234.75,79.3256647475,47.7675988485,-0.9971731388441275
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.661,2009,0.295,0.413,79.4476647475,47.8171988485,-0.013432835820895495
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,202.106732545,2010,237.0119942425,0.448,67.812577515,88.1489453575,304.7590507488653
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.64,2011,0.67,0.295,67.802577515,88.2179453575,-0.9968333563561149
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,208.5891432775,2012,0.661,237.0119942425,137.1119586075,82.53337516449999,324.92053637109376
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.29,2013,202.106732545,0.67,69.83971442583332,82.4573751645,-0.9986097071235669
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,205.92856044500002,2014,0.64,0.661,138.2692345741667,123.5108872535,709.0984842931035
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,207.26762379000002,2015,208.5891432775,202.106732545,137.82872807833334,124.54306550249999,0.006502562549392632
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,229.75,2016,0.29,0.64,214.31539474500002,170.36506550250002,0.10847027528418396
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,235.0,2017,205.92856044500002,208.5891432775,224.00587459666667,175.64723684700002,0.02285092491838947
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,1.182,2018,207.26762379000002,0.29,155.31066666666666,175.825636847,-0.9949702127659574
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.933,2019,229.75,205.92856044500002,79.03833333333334,134.826524758,-0.21065989847715727
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,0.486,2020,235.0,207.26762379000002,0.867,93.4702,-0.4790996784565916
"Number of surgical procedures (per 100,000 population)",Indonesia,Healthcare Resources,2,189.89374196854675,2021,1.182,229.75,63.770913989515584,85.49894839370936,389.7278641328123
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.24,2002,2.3027058823529414,2.2646666666666673,2.24,2.24,0.0
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,0.807,2003,2.3027058823529414,2.2646666666666673,1.5235,1.5235,-0.6397321428571429
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.124,2004,2.3027058823529414,2.2646666666666673,1.7236666666666667,1.7236666666666667,1.6319702602230484
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.217,2005,2.24,2.2646666666666673,1.716,1.847,0.043785310734463234
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.236,2006,0.807,2.2646666666666673,2.1923333333333335,1.9248,0.008570139828597334
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.302,2007,2.124,2.24,2.251666666666667,1.9372,0.02951699463327362
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.33,2008,2.217,0.807,2.2893333333333334,2.2418,0.012163336229365829
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.393,2009,2.236,2.124,2.341666666666667,2.2956000000000003,0.027038626609442007
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.445,2010,2.302,2.217,2.3893333333333335,2.3411999999999997,0.02173004596740502
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.543,2011,2.33,2.236,2.4603333333333333,2.4026,0.04008179959100211
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.582,2012,2.393,2.302,2.523333333333333,2.4585999999999997,0.015336217066456825
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.841,2013,2.445,2.33,2.6553333333333335,2.5608,0.100309837335399
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.716,2014,2.543,2.393,2.7129999999999996,2.6254,-0.04399859204505452
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,1.296,2015,2.582,2.445,2.2843333333333335,2.3956,-0.5228276877761414
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.898,2016,2.841,2.543,2.3033333333333332,2.4666,1.2361111111111112
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,2.054,2017,2.716,2.582,2.0826666666666664,2.361,-0.29123533471359564
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,3.122,2018,1.296,2.841,2.691333333333333,2.4172000000000002,0.5199610516066213
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,3.822,2019,2.898,2.716,2.999333333333333,2.6384,0.22421524663677128
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,3.978,2020,2.054,1.296,3.6406666666666667,3.1748,0.04081632653061229
"Nurses and midwives (per 1,000 people)",Indonesia,Healthcare Resources,2,5.513,2021,3.122,2.898,4.437666666666666,3.6978,0.3858722976370035
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,46.37796402,2002,47.9715042117647,49.55190912866667,46.37796402,46.37796402,0.0
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,46.01685333,2003,47.9715042117647,49.55190912866667,46.197408675000005,46.197408675000005,-0.007786255771043971
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,45.9106369,2004,47.9715042117647,49.55190912866667,46.101818083333335,46.101818083333335,-0.0023082071526772108
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,55.3282814,2005,46.37796402,49.55190912866667,49.08525721,48.4084339125,0.2051299031314462
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,53.37503815,2006,46.01685333,49.55190912866667,51.53798548333333,49.40175476,-0.03530279995286456
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,49.54561996,2007,45.9106369,46.37796402,52.74964650333334,50.035285948,-0.07174548857910279
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,49.36756516,2008,55.3282814,46.01685333,50.76274109,50.705428314,-0.003593754607243871
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,49.22135544,2009,53.37503815,45.9106369,49.37818018666667,51.367572022000004,-0.0029616554822206043
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,60.58386612,2010,49.54561996,55.3282814,53.05759557333334,52.418688966000005,0.23084513984688426
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,56.22341919,2011,49.36756516,53.37503815,55.34288025000001,52.988365174,-0.07197373177477906
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,53.61792374,2012,49.22135544,49.54561996,56.80840301666667,53.802825930000004,-0.04634181783208624
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,50.89988327,2013,60.58386612,49.36756516,53.580408733333336,54.10928955199999,-0.05069275869726175
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,45.24729156,2014,56.22341919,49.22135544,49.92169952333333,53.31447677600001,-0.11105313699867736
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,43.04529953,2015,53.61792374,60.58386612,46.39749145333334,49.806763458,-0.048665720180843475
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,38.51763916,2016,50.89988327,56.22341919,42.27007675,46.265607452,-0.10518361863981207
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,36.59593964,2017,45.24729156,53.61792374,39.38629277666667,42.861210632,-0.04989141499605876
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,35.64099503,2018,43.04529953,50.89988327,36.91819127666667,39.809432984,-0.02609427765467809
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,35.07468796,2019,38.51763916,45.24729156,35.770540876666665,37.774912264,-0.015889204819431235
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,31.6984539,2020,36.59593964,43.04529953,34.13804563,35.505543138,-0.09625842042701382
Out-of-pocket expenditure (% of current health expenditure),Indonesia,Healthcare Expenditure,2,27.48734474,2021,35.64099503,38.51763916,31.420162200000004,33.299484254,-0.13284903968139594
People using at least basic drinking water services (% of population),Indonesia,WASH,2,77.2244511616934,2002,84.37315298117777,83.53627216058477,77.2244511616934,77.2244511616934,0.0
People using at least basic drinking water services (% of population),Indonesia,WASH,2,78.1799292696413,2003,84.37315298117777,83.53627216058477,77.70219021566734,77.70219021566734,0.012372740674418292
People using at least basic drinking water services (% of population),Indonesia,WASH,2,79.1261137314695,2004,84.37315298117777,83.53627216058477,78.1768313876014,78.1768313876014,0.012102651801651376
People using at least basic drinking water services (% of population),Indonesia,WASH,2,80.0618734021774,2005,77.2244511616934,83.53627216058477,79.12263880109607,78.6480918912454,0.011826180088707394
People using at least basic drinking water services (% of population),Indonesia,WASH,2,80.9767562559622,2006,78.1799292696413,83.53627216058477,80.05491446320303,79.11382476418876,0.011427197677339462
People using at least basic drinking water services (% of population),Indonesia,WASH,2,81.881582956157,2007,79.1261137314695,77.2244511616934,80.97340420476554,80.04525112308147,0.011173906464402084
People using at least basic drinking water services (% of population),Indonesia,WASH,2,82.7767301263991,2008,80.0618734021774,78.1799292696413,81.87835644617276,80.96461129443304,0.010932216231352099
People using at least basic drinking water services (% of population),Indonesia,WASH,2,83.6614405618851,2009,80.9767562559622,79.1261137314695,82.77325121481374,81.87167666051616,0.010687912341246886
People using at least basic drinking water services (% of population),Indonesia,WASH,2,84.5326117527197,2010,81.881582956157,80.0618734021774,83.65692748033463,82.76582433062462,0.01041305510619539
People using at least basic drinking water services (% of population),Indonesia,WASH,2,85.3771275634308,2011,82.7767301263991,80.9767562559622,84.52372662601186,83.64589859211836,0.00999041426972025
People using at least basic drinking water services (% of population),Indonesia,WASH,2,86.2129184659501,2012,83.6614405618851,81.881582956157,85.3742192607002,84.51216569407697,0.009789400585049401
People using at least basic drinking water services (% of population),Indonesia,WASH,2,87.039688549159,2013,84.5326117527197,82.7767301263991,86.20991152617997,85.36475737862894,0.009589863072962057
People using at least basic drinking water services (% of population),Indonesia,WASH,2,87.8579420521054,2014,85.3771275634308,83.6614405618851,87.0368496890715,86.204057676673,0.009400924067924032
People using at least basic drinking water services (% of population),Indonesia,WASH,2,88.6672494941837,2015,86.2129184659501,84.5326117527197,87.85496003181602,87.0309852249658,0.009211545628946327
People using at least basic drinking water services (% of population),Indonesia,WASH,2,89.4676670658379,2016,87.039688549159,85.3771275634308,88.66428620404231,87.84909312544721,0.009027206507705055
People using at least basic drinking water services (% of population),Indonesia,WASH,2,90.2587210817382,2017,87.8579420521054,86.2129184659501,89.46454588058661,88.65825364860484,0.008841786556456954
People using at least basic drinking water services (% of population),Indonesia,WASH,2,91.0407971895122,2018,88.6672494941837,87.039688549159,90.2557284456961,89.45847537667548,0.008664825940373655
People using at least basic drinking water services (% of population),Indonesia,WASH,2,91.8137421547406,2019,89.4676670658379,87.8579420521054,91.03775347533035,90.24963539720252,0.008490094431174766
People using at least basic drinking water services (% of population),Indonesia,WASH,2,92.5873956949722,2020,90.2587210817382,88.6672494941837,91.81397834640832,91.03366463736022,0.008426337082827029
People using at least basic drinking water services (% of population),Indonesia,WASH,2,93.3517658193308,2021,91.0407971895122,89.4676670658379,92.58430122301452,91.8104843880588,0.00825566070436623
People using at least basic sanitation services (% of population),Indonesia,WASH,2,44.4149716714658,2002,61.92406146802262,59.69347096558054,44.4149716714658,44.4149716714658,0.0
People using at least basic sanitation services (% of population),Indonesia,WASH,2,46.5416632231283,2003,61.92406146802262,59.69347096558054,45.47831744729705,45.47831744729705,0.04788231246421781
People using at least basic sanitation services (% of population),Indonesia,WASH,2,48.6862011052539,2004,61.92406146802262,59.69347096558054,46.54761199994933,46.54761199994933,0.04607780929195271
